canonical_field_id,logical_source,normalized_path,field_path,definition,definition_status,collection_state,raw_or_derived,granularity,time_scope,collection_frequency,files_observed,runs_observed,files_expected,runs_expected,coverage_rate,missing_rate,values_observed,non_null_count,null_count,value_null_rate,null_profile_status,unit,reproducibility,leakage_risk,availability_phase,hypothesis_ids,collection_cost_class,priority,priority_reason,gap_status,path_total_bytes,path_mean_bytes_per_file,path_min_bytes,path_max_bytes,artifact_manifest_listed_rate,artifact_manifest_size_match_rate,artifact_sha256_present_rate,storage_attribution,usage_role,usage_status,rationale,source_kind,schema_variant_count,matched_rule_id,scan_status,files_profiled,runs_profiled,unique_count,unique_count_lower_bound,unique_count_exact,constant_state,constant_proved,numeric_count,non_numeric_count,numeric_min,numeric_max,redacted_examples_json,value_digest_sha256,sensitive_values_redacted,original_usage_role,original_usage_status,refinement_rule_id,derived_consumer,derived_evidence_verified,silently_dropped,path_files_observed,domain
canonical_240run_evidence::07_validation/status_before_manual_recovery_{TIMESTAMP}.json::resume_count,canonical_240run_evidence,07_validation/status_before_manual_recovery_{TIMESTAMP}.json,resume_count,Observed field 'resume_count' in '07_validation/status_before_manual_recovery_{TIMESTAMP}.json'. Manual recovery and pre/post-repair provenance only.,SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,RUN,RUN_LIFECYCLE,ONCE_PER_SOURCE_ARTIFACT,1,1,1,1,1.0,0.0,1,1.0,0.0,0.0,PROFILED,count_or_index,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,RUN_LIFECYCLE,H0_LINEAGE_AND_REPRODUCIBILITY,LOW,P1,"Needed for confound control, mechanism analysis, or reproducibility.",SUFFICIENT_CURRENT,306.0,306.0,306.0,306.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,LINEAGE_VALIDATION,AUDITED,Manual recovery and pre/post-repair provenance only.,JSON,1,manual-recovery-validation,PROFILED,1,1,1.0,1.0,True,CONSTANT,True,1.0,0.0,0.0,0.0,"[""0""]",9EE7437D5A9E12666B8D90EE049A857B5F69842C7630BD1D201B790E3DCD5EBF,True,LINEAGE_VALIDATION,AUDITED,validation-lineage,,False,False,1.0,
canonical_240run_evidence::07_validation/status_before_manual_recovery_{TIMESTAMP}.json::retryable,canonical_240run_evidence,07_validation/status_before_manual_recovery_{TIMESTAMP}.json,retryable,Observed field 'retryable' in '07_validation/status_before_manual_recovery_{TIMESTAMP}.json'. Manual recovery and pre/post-repair provenance only.,SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,RUN,RUN_LIFECYCLE,ONCE_PER_SOURCE_ARTIFACT,1,1,1,1,1.0,0.0,1,1.0,0.0,0.0,PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,RUN_LIFECYCLE,H0_LINEAGE_AND_REPRODUCIBILITY,LOW,P1,"Needed for confound control, mechanism analysis, or reproducibility.",SUFFICIENT_CURRENT,306.0,306.0,306.0,306.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,LINEAGE_VALIDATION,AUDITED,Manual recovery and pre/post-repair provenance only.,JSON,1,manual-recovery-validation,PROFILED,1,1,1.0,1.0,True,CONSTANT,True,0.0,1.0,,,"[""False""]",6CB6898D9AAA8C972DA51228C65C15564EB1947D86DA41FA9D58185BF433B5B3,True,LINEAGE_VALIDATION,AUDITED,validation-lineage,,False,False,1.0,
canonical_240run_evidence::07_validation/status_before_manual_recovery_{TIMESTAMP}.json::run_slot,canonical_240run_evidence,07_validation/status_before_manual_recovery_{TIMESTAMP}.json,run_slot,Observed field 'run_slot' in '07_validation/status_before_manual_recovery_{TIMESTAMP}.json'. Manual recovery and pre/post-repair provenance only.,SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,RUN,RUN_LIFECYCLE,ONCE_PER_SOURCE_ARTIFACT,1,1,1,1,1.0,0.0,1,1.0,0.0,0.0,PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,RUN_LIFECYCLE,H0_LINEAGE_AND_REPRODUCIBILITY,LOW,P1,"Needed for confound control, mechanism analysis, or reproducibility.",SUFFICIENT_CURRENT,306.0,306.0,306.0,306.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,LINEAGE_VALIDATION,AUDITED,Manual recovery and pre/post-repair provenance only.,JSON,1,manual-recovery-validation,PROFILED,1,1,1.0,1.0,True,CONSTANT,True,0.0,1.0,,,"[""RUN_044""]",9570179C0DDBDA9B8327D57794F962EA0E57BEDA8CDFA2162003105371CAFBD7,True,LINEAGE_VALIDATION,AUDITED,validation-lineage,,False,False,1.0,
canonical_240run_evidence::07_validation/status_before_manual_recovery_{TIMESTAMP}.json::state,canonical_240run_evidence,07_validation/status_before_manual_recovery_{TIMESTAMP}.json,state,Observed field 'state' in '07_validation/status_before_manual_recovery_{TIMESTAMP}.json'. Manual recovery and pre/post-repair provenance only.,SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,RUN,RUN_LIFECYCLE,ONCE_PER_SOURCE_ARTIFACT,1,1,1,1,1.0,0.0,1,1.0,0.0,0.0,PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,RUN_LIFECYCLE,H0_LINEAGE_AND_REPRODUCIBILITY,LOW,P1,"Needed for confound control, mechanism analysis, or reproducibility.",SUFFICIENT_CURRENT,306.0,306.0,306.0,306.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,LINEAGE_VALIDATION,AUDITED,Manual recovery and pre/post-repair provenance only.,JSON,1,manual-recovery-validation,PROFILED,1,1,1.0,1.0,True,CONSTANT,True,0.0,1.0,,,"[""FAILED_TRAIN""]",E2B4EBD98AE8D822D1EE95FF870B5602308E10993141046867E1721453B9344C,True,LINEAGE_VALIDATION,AUDITED,validation-lineage,,False,False,1.0,
canonical_240run_evidence::07_validation/storage_preflight.json::dataset_volume,canonical_240run_evidence,07_validation/storage_preflight.json,dataset_volume,"Observed field 'dataset_volume' in '07_validation/storage_preflight.json'. Formal input, storage, checkpoint and postflight validation evidence.",SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,RUN,RUN_LIFECYCLE,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,240,240.0,0.0,0.0,PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,RUN_LIFECYCLE,H0_LINEAGE_AND_REPRODUCIBILITY,LOW,P1,"Needed for confound control, mechanism analysis, or reproducibility.",SUFFICIENT_CURRENT,77760.0,324.0,324.0,324.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,LINEAGE_VALIDATION,AUDITED,"Formal input, storage, checkpoint and postflight validation evidence.",JSON,1,validation-standard,PROFILED,240,240,1.0,1.0,True,CONSTANT,True,0.0,240.0,,,"[""windows:c:""]",4F58B2F52532B7140D69026A71B49AA3A0FD975D9C3F72D2C1447D727EB1BB00,True,LINEAGE_VALIDATION,AUDITED,validation-lineage,,False,False,240.0,
canonical_240run_evidence::07_validation/storage_preflight.json::expected_staging_files,canonical_240run_evidence,07_validation/storage_preflight.json,expected_staging_files,"Observed field 'expected_staging_files' in '07_validation/storage_preflight.json'. Formal input, storage, checkpoint and postflight validation evidence.",SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,RUN,RUN_LIFECYCLE,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,240,240.0,0.0,0.0,PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,RUN_LIFECYCLE,H0_LINEAGE_AND_REPRODUCIBILITY,LOW,P1,"Needed for confound control, mechanism analysis, or reproducibility.",SUFFICIENT_CURRENT,77760.0,324.0,324.0,324.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,LINEAGE_VALIDATION,AUDITED,"Formal input, storage, checkpoint and postflight validation evidence.",JSON,1,validation-standard,PROFILED,240,240,3.0,3.0,True,NON_CONSTANT,False,240.0,0.0,144610.0,150010.0,"[""144610"", ""147010"", ""150010""]",4D3DE10D2421E58E9E5F2CD6845A101AEAE0139E66F5F4490763E596A50CE3E6,True,LINEAGE_VALIDATION,AUDITED,validation-lineage,,False,False,240.0,
canonical_240run_evidence::07_validation/storage_preflight.json::maximum_staging_files,canonical_240run_evidence,07_validation/storage_preflight.json,maximum_staging_files,"Observed field 'maximum_staging_files' in '07_validation/storage_preflight.json'. Formal input, storage, checkpoint and postflight validation evidence.",SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,RUN,RUN_LIFECYCLE,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,240,240.0,0.0,0.0,PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,RUN_LIFECYCLE,H0_LINEAGE_AND_REPRODUCIBILITY,LOW,P1,"Needed for confound control, mechanism analysis, or reproducibility.",SUFFICIENT_CURRENT,77760.0,324.0,324.0,324.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,LINEAGE_VALIDATION,AUDITED,"Formal input, storage, checkpoint and postflight validation evidence.",JSON,1,validation-standard,PROFILED,240,240,1.0,1.0,True,CONSTANT,True,240.0,0.0,151000.0,151000.0,"[""151000""]",7C91DA01CA2275AE07C841117484C2FA50B64D56F033747D7BB19DC357F1C777,True,LINEAGE_VALIDATION,AUDITED,validation-lineage,,False,False,240.0,
canonical_240run_evidence::07_validation/storage_preflight.json::minimum_output_free_bytes,canonical_240run_evidence,07_validation/storage_preflight.json,minimum_output_free_bytes,"Observed field 'minimum_output_free_bytes' in '07_validation/storage_preflight.json'. Formal input, storage, checkpoint and postflight validation evidence.",SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,RUN,RUN_LIFECYCLE,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,240,240.0,0.0,0.0,PROFILED,bytes,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,RUN_LIFECYCLE,H0_LINEAGE_AND_REPRODUCIBILITY,LOW,P1,"Needed for confound control, mechanism analysis, or reproducibility.",SUFFICIENT_CURRENT,77760.0,324.0,324.0,324.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,LINEAGE_VALIDATION,AUDITED,"Formal input, storage, checkpoint and postflight validation evidence.",JSON,1,validation-standard,PROFILED,240,240,1.0,1.0,True,CONSTANT,True,240.0,0.0,21474836480.0,21474836480.0,"[""21474836480""]",D6F0FC35DE05DDA73F19E5C71702561BCE290B9A1E9842EFE5DD4F1CEEDFA665,True,LINEAGE_VALIDATION,AUDITED,validation-lineage,,False,False,240.0,
canonical_240run_evidence::07_validation/storage_preflight.json::minimum_staging_free_bytes,canonical_240run_evidence,07_validation/storage_preflight.json,minimum_staging_free_bytes,"Observed field 'minimum_staging_free_bytes' in '07_validation/storage_preflight.json'. Formal input, storage, checkpoint and postflight validation evidence.",SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,RUN,RUN_LIFECYCLE,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,240,240.0,0.0,0.0,PROFILED,bytes,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,RUN_LIFECYCLE,H0_LINEAGE_AND_REPRODUCIBILITY,LOW,P1,"Needed for confound control, mechanism analysis, or reproducibility.",SUFFICIENT_CURRENT,77760.0,324.0,324.0,324.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,LINEAGE_VALIDATION,AUDITED,"Formal input, storage, checkpoint and postflight validation evidence.",JSON,1,validation-standard,PROFILED,240,240,1.0,1.0,True,CONSTANT,True,240.0,0.0,2147483648.0,2147483648.0,"[""2147483648""]",3FF6E2C61177981A065C3CD1ED595E3DC02ADD33C03E1FDBFBC3CBF5AC82C8DE,True,LINEAGE_VALIDATION,AUDITED,validation-lineage,,False,False,240.0,
canonical_240run_evidence::07_validation/storage_preflight.json::output_free_bytes,canonical_240run_evidence,07_validation/storage_preflight.json,output_free_bytes,"Observed field 'output_free_bytes' in '07_validation/storage_preflight.json'. Formal input, storage, checkpoint and postflight validation evidence.",SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,RUN,RUN_LIFECYCLE,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,240,240.0,0.0,0.0,PROFILED,bytes,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,RUN_LIFECYCLE,H0_LINEAGE_AND_REPRODUCIBILITY,LOW,P1,"Needed for confound control, mechanism analysis, or reproducibility.",SUFFICIENT_CURRENT,77760.0,324.0,324.0,324.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,LINEAGE_VALIDATION,AUDITED,"Formal input, storage, checkpoint and postflight validation evidence.",JSON,1,validation-standard,PROFILED,240,240,240.0,240.0,True,NON_CONSTANT,False,240.0,0.0,142976053248.0,985655062528.0,"[""985655062528"", ""985311531008"", ""984937742336""]",7C5936E571977F8715F98F1E57FAB00FDC0D5920989AB046B66EF28FECF3DC29,True,LINEAGE_VALIDATION,AUDITED,validation-lineage,,False,False,240.0,
canonical_240run_evidence::07_validation/storage_preflight.json::staging_free_bytes,canonical_240run_evidence,07_validation/storage_preflight.json,staging_free_bytes,"Observed field 'staging_free_bytes' in '07_validation/storage_preflight.json'. Formal input, storage, checkpoint and postflight validation evidence.",SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,RUN,RUN_LIFECYCLE,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,240,240.0,0.0,0.0,PROFILED,bytes,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,RUN_LIFECYCLE,H0_LINEAGE_AND_REPRODUCIBILITY,LOW,P1,"Needed for confound control, mechanism analysis, or reproducibility.",SUFFICIENT_CURRENT,77760.0,324.0,324.0,324.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,LINEAGE_VALIDATION,AUDITED,"Formal input, storage, checkpoint and postflight validation evidence.",JSON,1,validation-standard,PROFILED,240,240,240.0,240.0,True,NON_CONSTANT,False,240.0,0.0,11585282048.0,64095932416.0,"[""64095932416"", ""63403220992"", ""63334076416""]",62ECA73E67DC6A6D77C45BAF5229E9C39D4BDF737ED2D56CF968B4A6B7D45D48,True,LINEAGE_VALIDATION,AUDITED,validation-lineage,,False,False,240.0,
canonical_240run_evidence::07_validation/storage_preflight.json::staging_volume,canonical_240run_evidence,07_validation/storage_preflight.json,staging_volume,"Observed field 'staging_volume' in '07_validation/storage_preflight.json'. Formal input, storage, checkpoint and postflight validation evidence.",SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,RUN,RUN_LIFECYCLE,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,240,240.0,0.0,0.0,PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,RUN_LIFECYCLE,H0_LINEAGE_AND_REPRODUCIBILITY,LOW,P1,"Needed for confound control, mechanism analysis, or reproducibility.",SUFFICIENT_CURRENT,77760.0,324.0,324.0,324.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,LINEAGE_VALIDATION,AUDITED,"Formal input, storage, checkpoint and postflight validation evidence.",JSON,1,validation-standard,PROFILED,240,240,1.0,1.0,True,CONSTANT,True,0.0,240.0,,,"[""windows:c:""]",4F58B2F52532B7140D69026A71B49AA3A0FD975D9C3F72D2C1447D727EB1BB00,True,LINEAGE_VALIDATION,AUDITED,validation-lineage,,False,False,240.0,
canonical_240run_evidence::07_validation/storage_preflight.json::status,canonical_240run_evidence,07_validation/storage_preflight.json,status,"Observed field 'status' in '07_validation/storage_preflight.json'. Formal input, storage, checkpoint and postflight validation evidence.",SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,RUN,RUN_LIFECYCLE,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,240,240.0,0.0,0.0,PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,RUN_LIFECYCLE,H0_LINEAGE_AND_REPRODUCIBILITY,LOW,P1,"Needed for confound control, mechanism analysis, or reproducibility.",SUFFICIENT_CURRENT,77760.0,324.0,324.0,324.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,LINEAGE_VALIDATION,AUDITED,"Formal input, storage, checkpoint and postflight validation evidence.",JSON,1,validation-standard,PROFILED,240,240,1.0,1.0,True,CONSTANT,True,0.0,240.0,,,"[""PASS""]",C2E571970692C73EE904765AEB5967D65497F49658EAD1FD84AD69D32713415E,True,LINEAGE_VALIDATION,AUDITED,validation-lineage,,False,False,240.0,
canonical_240run_evidence::07_validation/training_execution_audit.pre_repair_{TIMESTAMP}.json::completed_epochs,canonical_240run_evidence,07_validation/training_execution_audit.pre_repair_{TIMESTAMP}.json,completed_epochs,Observed field 'completed_epochs' in '07_validation/training_execution_audit.pre_repair_{TIMESTAMP}.json'. Manual recovery and pre/post-repair provenance only.,SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,RUN,RUN_LIFECYCLE,ONCE_PER_SOURCE_ARTIFACT,5,5,5,5,1.0,0.0,5,5.0,0.0,0.0,PROFILED,count_or_index,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,RUN_LIFECYCLE,H2_DYNAMIC_REPLAY,LOW,P1,"Needed for confound control, mechanism analysis, or reproducibility.",SUFFICIENT_CURRENT,84829.0,16965.8,16873.0,17308.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,SCIENTIFIC_FEATURE,ANALYZED,Manual recovery and pre/post-repair provenance only.,JSON,1,manual-recovery-validation,PROFILED,5,5,1.0,1.0,True,CONSTANT,True,5.0,0.0,200.0,200.0,"[""200""]",6EACE57A8DBAF0D79F13D0D07A8457B921091469A856D428528FC98E205D107E,True,LINEAGE_VALIDATION,AUDITED,training-execution-feature,training_telemetry,True,False,5.0,
canonical_240run_evidence::07_validation/training_execution_audit.pre_repair_{TIMESTAMP}.json::configured_args.model,canonical_240run_evidence,07_validation/training_execution_audit.pre_repair_{TIMESTAMP}.json,configured_args.model,Observed field 'configured_args.model' in '07_validation/training_execution_audit.pre_repair_{TIMESTAMP}.json'. Manual recovery and pre/post-repair provenance only.,SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,5,5,5,5,1.0,0.0,5,5.0,0.0,0.0,PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H0_LINEAGE_AND_REPRODUCIBILITY,LOW,P1,"Needed for confound control, mechanism analysis, or reproducibility.",SUFFICIENT_CURRENT,84829.0,16965.8,16873.0,17308.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,LINEAGE_VALIDATION,AUDITED,Manual recovery and pre/post-repair provenance only.,JSON,1,manual-recovery-validation,PROFILED,5,5,1.0,1.0,True,CONSTANT,True,0.0,5.0,,,"[""<PATH:9E5E17659A4F>""]",ED0AE1AE5233F6046E7B827FF2230BEE1642AE1EE414503F21153A97545ED2BE,True,LINEAGE_VALIDATION,AUDITED,training-audit-lineage,training_telemetry,True,False,5.0,
canonical_240run_evidence::07_validation/training_execution_audit.pre_repair_{TIMESTAMP}.json::effective_batch_size,canonical_240run_evidence,07_validation/training_execution_audit.pre_repair_{TIMESTAMP}.json,effective_batch_size,Observed field 'effective_batch_size' in '07_validation/training_execution_audit.pre_repair_{TIMESTAMP}.json'. Manual recovery and pre/post-repair provenance only.,SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,RUN,RUN_LIFECYCLE,ONCE_PER_SOURCE_ARTIFACT,5,5,5,5,1.0,0.0,5,5.0,0.0,0.0,PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,RUN_LIFECYCLE,H0_LINEAGE_AND_REPRODUCIBILITY,LOW,P1,"Needed for confound control, mechanism analysis, or reproducibility.",SUFFICIENT_CURRENT,84829.0,16965.8,16873.0,17308.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,SCIENTIFIC_FEATURE,ANALYZED,Manual recovery and pre/post-repair provenance only.,JSON,1,manual-recovery-validation,PROFILED,5,5,1.0,1.0,True,CONSTANT,True,5.0,0.0,128.0,128.0,"[""128""]",C0482051CB401376024446094692A616BAD7CFDF513B987733E6AFB7977641A6,True,LINEAGE_VALIDATION,AUDITED,training-execution-feature,training_telemetry,True,False,5.0,
canonical_240run_evidence::07_validation/training_execution_audit.pre_repair_{TIMESTAMP}.json::expected_epochs,canonical_240run_evidence,07_validation/training_execution_audit.pre_repair_{TIMESTAMP}.json,expected_epochs,Observed field 'expected_epochs' in '07_validation/training_execution_audit.pre_repair_{TIMESTAMP}.json'. Manual recovery and pre/post-repair provenance only.,SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,RUN,RUN_LIFECYCLE,ONCE_PER_SOURCE_ARTIFACT,5,5,5,5,1.0,0.0,5,5.0,0.0,0.0,PROFILED,count_or_index,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,RUN_LIFECYCLE,H2_DYNAMIC_REPLAY,LOW,P1,"Needed for confound control, mechanism analysis, or reproducibility.",SUFFICIENT_CURRENT,84829.0,16965.8,16873.0,17308.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,SCIENTIFIC_FEATURE,ANALYZED,Manual recovery and pre/post-repair provenance only.,JSON,1,manual-recovery-validation,PROFILED,5,5,1.0,1.0,True,CONSTANT,True,5.0,0.0,200.0,200.0,"[""200""]",6EACE57A8DBAF0D79F13D0D07A8457B921091469A856D428528FC98E205D107E,True,LINEAGE_VALIDATION,AUDITED,training-execution-feature,training_telemetry,True,False,5.0,
canonical_240run_evidence::07_validation/training_execution_audit.pre_repair_{TIMESTAMP}.json::expected_steps_per_epoch,canonical_240run_evidence,07_validation/training_execution_audit.pre_repair_{TIMESTAMP}.json,expected_steps_per_epoch,Observed field 'expected_steps_per_epoch' in '07_validation/training_execution_audit.pre_repair_{TIMESTAMP}.json'. Manual recovery and pre/post-repair provenance only.,SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,RUN,RUN_LIFECYCLE,ONCE_PER_SOURCE_ARTIFACT,5,5,5,5,1.0,0.0,5,5.0,0.0,0.0,PROFILED,count_or_index,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,RUN_LIFECYCLE,H2_DYNAMIC_REPLAY,LOW,P1,"Needed for confound control, mechanism analysis, or reproducibility.",SUFFICIENT_CURRENT,84829.0,16965.8,16873.0,17308.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,SCIENTIFIC_FEATURE,ANALYZED,Manual recovery and pre/post-repair provenance only.,JSON,1,manual-recovery-validation,PROFILED,5,5,2.0,2.0,True,NON_CONSTANT,False,5.0,0.0,943.0,961.0,"[""943"", ""961""]",A7CFB46ECE77E97D8F2BBCD825C50AF3D113F364FE5925BB6D1599416F22CE96,True,LINEAGE_VALIDATION,AUDITED,training-execution-feature,training_telemetry,True,False,5.0,
canonical_240run_evidence::07_validation/training_execution_audit.pre_repair_{TIMESTAMP}.json::loss_finite,canonical_240run_evidence,07_validation/training_execution_audit.pre_repair_{TIMESTAMP}.json,loss_finite,Observed field 'loss_finite' in '07_validation/training_execution_audit.pre_repair_{TIMESTAMP}.json'. Manual recovery and pre/post-repair provenance only.,SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,RUN,RUN_LIFECYCLE,ONCE_PER_SOURCE_ARTIFACT,5,5,5,5,1.0,0.0,5,5.0,0.0,0.0,PROFILED,loss,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,RUN_LIFECYCLE,H2_DYNAMIC_REPLAY,LOW,P1,"Needed for confound control, mechanism analysis, or reproducibility.",SUFFICIENT_CURRENT,84829.0,16965.8,16873.0,17308.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,SCIENTIFIC_FEATURE,ANALYZED,Manual recovery and pre/post-repair provenance only.,JSON,1,manual-recovery-validation,PROFILED,5,5,1.0,1.0,True,CONSTANT,True,0.0,5.0,,,"[""True""]",7A91F48532014C284B532790FFB4E6EAF707633402E5F7FC8431AA45F2CACCA0,True,LINEAGE_VALIDATION,AUDITED,training-execution-feature,training_telemetry,True,False,5.0,
canonical_240run_evidence::07_validation/training_execution_audit.pre_repair_{TIMESTAMP}.json::observed_steps_per_epoch[],canonical_240run_evidence,07_validation/training_execution_audit.pre_repair_{TIMESTAMP}.json,observed_steps_per_epoch[],Observed field 'observed_steps_per_epoch[]' in '07_validation/training_execution_audit.pre_repair_{TIMESTAMP}.json'. Manual recovery and pre/post-repair provenance only.,SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,RUN,RUN_LIFECYCLE,ONCE_PER_SOURCE_ARTIFACT,5,5,5,5,1.0,0.0,1000,1000.0,0.0,0.0,PROFILED,count_or_index,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,RUN_LIFECYCLE,H2_DYNAMIC_REPLAY,LOW,P1,"Needed for confound control, mechanism analysis, or reproducibility.",SUFFICIENT_CURRENT,84829.0,16965.8,16873.0,17308.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,SCIENTIFIC_FEATURE,ANALYZED,Manual recovery and pre/post-repair provenance only.,JSON,1,manual-recovery-validation,PROFILED,5,5,2.0,2.0,True,NON_CONSTANT,False,1000.0,0.0,943.0,961.0,"[""943"", ""961""]",65EEC4CB99A7C335318316258F4C59270D4520950C5C4BDE3EA978BC6D1B6F9C,True,LINEAGE_VALIDATION,AUDITED,training-execution-feature,training_telemetry,True,False,5.0,
canonical_240run_evidence::07_validation/training_execution_audit.pre_repair_{TIMESTAMP}.json::optimizer_steps_total,canonical_240run_evidence,07_validation/training_execution_audit.pre_repair_{TIMESTAMP}.json,optimizer_steps_total,Observed field 'optimizer_steps_total' in '07_validation/training_execution_audit.pre_repair_{TIMESTAMP}.json'. Manual recovery and pre/post-repair provenance only.,SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,RUN,RUN_LIFECYCLE,ONCE_PER_SOURCE_ARTIFACT,5,5,5,5,1.0,0.0,5,5.0,0.0,0.0,PROFILED,count_or_index,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,RUN_LIFECYCLE,H4_SEED_SENSITIVITY,LOW,P1,"Needed for confound control, mechanism analysis, or reproducibility.",SUFFICIENT_CURRENT,84829.0,16965.8,16873.0,17308.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,SCIENTIFIC_FEATURE,ANALYZED,Manual recovery and pre/post-repair provenance only.,JSON,1,manual-recovery-validation,PROFILED,5,5,5.0,5.0,True,NON_CONSTANT,False,5.0,0.0,188839.0,192516.0,"[""188839"", ""189319"", ""192411""]",928067C8606D8D193DB0A95964021B8E7A3AE2E772BE55EB9063E56C9B206B9B,True,LINEAGE_VALIDATION,AUDITED,training-execution-feature,training_telemetry,True,False,5.0,
